date,season,year,month,weekday,working_day,weather,temperature,humidity,windspeed,total_rentals,weather_description,hour,temperature_hourly,humidity_hourly,windspeed_hourly,hourly_rentals
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,15,0.6,0.88,0.2537,380
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,16,0.6,0.88,0.194,326
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,17,0.6,0.88,0.1642,241
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,18,0.6,0.88,0.194,177
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,19,0.6,0.88,0.1642,238
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,20,0.6,0.88,0.1642,214
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,21,0.6,0.88,0.1642,163
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,22,0.6,0.88,0.1045,180
2012-07-21,3,1,7,6,0,3,0.595833,0.865417,0.2133,4459,Light Snow/Rain,23,0.6,0.88,0.0,149
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,0,0.6,0.88,0.1045,113
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,1,0.6,0.88,0.1642,130
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,2,0.6,0.88,0.1045,122
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,3,0.6,0.88,0.1045,43
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,4,0.6,0.88,0.0,16
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,5,0.6,0.88,0.0,6
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,6,0.62,0.83,0.0896,19
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,7,0.62,0.83,0.0,38
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,8,0.64,0.78,0.0,153
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,9,0.66,0.69,0.0,258
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,10,0.66,0.74,0.0,379
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,11,0.66,0.74,0.0,505
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,12,0.7,0.7,0.1045,504
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,13,0.7,0.65,0.0896,626
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,14,0.72,0.66,0.1045,616
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,15,0.72,0.66,0.1045,624
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,16,0.74,0.66,0.1045,628
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,17,0.74,0.66,0.2239,556
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,18,0.74,0.66,0.1642,515
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,19,0.72,0.7,0.1642,522
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,20,0.7,0.74,0.1642,378
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,21,0.7,0.79,0.1045,345
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,22,0.7,0.74,0.194,191
2012-07-22,3,1,7,0,0,2,0.6675,0.7625,0.0939208,7410,Misty,23,0.68,0.79,0.1642,123
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,0,0.66,0.89,0.0896,47
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,1,0.66,0.89,0.194,27
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,2,0.66,0.94,0.0896,17
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,3,0.66,0.94,0.0896,2
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,4,0.66,0.94,0.1343,8
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,5,0.66,0.94,0.1343,51
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,6,0.68,0.89,0.0896,157
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,7,0.7,0.84,0.1343,421
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,8,0.72,0.79,0.1045,738
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,9,0.74,0.74,0.1343,345
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,10,0.78,0.62,0.0,200
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,11,0.8,0.52,0.1642,198
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,12,0.8,0.52,0.1642,314
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,13,0.8,0.52,0.1045,240
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,14,0.78,0.59,0.1642,271
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,15,0.8,0.55,0.194,281
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,16,0.82,0.52,0.1343,457
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,17,0.82,0.52,0.1343,847
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,18,0.82,0.46,0.1045,741
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,19,0.8,0.52,0.2537,582
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,20,0.76,0.62,0.1642,403
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,21,0.76,0.62,0.194,296
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,22,0.74,0.62,0.194,209
2012-07-23,3,1,7,1,1,1,0.741667,0.694167,0.138683,6966,Clear,23,0.72,0.66,0.1642,114
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,0,0.7,0.74,0.1343,64
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,1,0.68,0.79,0.1642,17
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,2,0.66,0.83,0.1642,16
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,3,0.66,0.83,0.1642,6
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,4,0.66,0.83,0.0896,6
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,5,0.66,0.83,0.1045,50
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,6,0.66,0.83,0.1343,190
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,7,0.7,0.74,0.1642,516
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,8,0.74,0.7,0.194,743
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,9,0.84,0.53,0.0,339
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,10,0.82,0.56,0.2985,218
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,11,0.84,0.53,0.3284,201
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,12,0.82,0.56,0.2239,229
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,13,0.84,0.53,0.2985,273
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,14,0.84,0.53,0.2239,244
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,15,0.82,0.49,0.2985,285
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,16,0.8,0.55,0.2985,455
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,17,0.8,0.52,0.3284,869
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,18,0.76,0.62,0.3284,877
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,19,0.76,0.62,0.1642,632
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,20,0.74,0.66,0.1642,523
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,21,0.74,0.66,0.2239,378
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,22,0.74,0.66,0.2537,269
2012-07-24,3,1,7,2,1,1,0.750833,0.655,0.211454,7592,Clear,23,0.74,0.58,0.3284,192
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,0,0.72,0.58,0.2985,66
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,1,0.7,0.58,0.194,28
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,2,0.68,0.61,0.2239,12
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,3,0.66,0.65,0.2239,12
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,4,0.64,0.65,0.2239,4
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,5,0.64,0.65,0.1642,59
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,6,0.64,0.65,0.194,190
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,7,0.66,0.5,0.3284,507
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,8,0.7,0.42,0.2537,788
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,9,0.72,0.37,0.2985,342
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,10,0.74,0.37,0.0,231
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,11,0.76,0.33,0.0,281
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,12,0.76,0.33,0.0,310
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,13,0.78,0.31,0.1642,312
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,14,0.8,0.29,0.1343,247
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,15,0.78,0.31,0.0896,317
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,16,0.8,0.29,0.1642,484
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,17,0.8,0.31,0.0,913
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,18,0.8,0.27,0.1343,891
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,19,0.76,0.33,0.1343,698
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,20,0.74,0.4,0.1642,567
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,21,0.72,0.45,0.1343,397
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,22,0.7,0.58,0.1343,278
2012-07-25,3,1,7,3,1,1,0.724167,0.45,0.1648,8173,Clear,23,0.68,0.57,0.2985,239
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,0,0.66,0.65,0.194,92
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,1,0.66,0.65,0.2239,29
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,2,0.66,0.69,0.2537,21
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,3,0.66,0.69,0.2239,8
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,4,0.66,0.74,0.194,4
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,5,0.66,0.74,0.194,42
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,6,0.66,0.78,0.2537,181
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,7,0.7,0.74,0.2537,495
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,8,0.7,0.74,0.2537,729
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,9,0.72,0.7,0.1343,344
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,10,0.74,0.7,0.2239,222
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,11,0.8,0.66,0.2239,212
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,12,0.84,0.56,0.2537,279
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,13,0.86,0.53,0.2985,242
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,14,0.9,0.47,0.2537,213
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,15,0.92,0.42,0.2985,238
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,16,0.94,0.38,0.3881,374
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,17,0.9,0.45,0.4179,738
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,18,0.92,0.4,0.3582,688
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,19,0.9,0.45,0.3284,614
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,20,0.86,0.5,0.2537,446
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,21,0.8,0.49,0.6119,271
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,22,0.8,0.49,0.6119,234
2012-07-26,3,1,7,4,1,1,0.776667,0.596667,0.284813,6861,Clear,23,0.72,0.7,0.1343,145
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,0,0.72,0.7,0.0,97
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,1,0.72,0.7,0.1045,54
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,2,0.7,0.79,0.1343,26
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,3,0.7,0.74,0.1642,12
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,4,0.7,0.79,0.0,8
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,5,0.7,0.84,0.0,37
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,6,0.7,0.79,0.0,139
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,7,0.72,0.7,0.194,410
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,8,0.76,0.66,0.0896,676
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,9,0.82,0.49,0.2836,363
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,10,0.84,0.47,0.0,231
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,11,0.84,0.47,0.3284,251
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,12,0.84,0.49,0.3582,299
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,13,0.84,0.47,0.2836,314
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,14,0.86,0.47,0.2985,326
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,15,0.86,0.41,0.2239,323
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,16,0.84,0.47,0.2239,499
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,17,0.86,0.41,0.2836,699
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,18,0.82,0.46,0.1642,622
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,19,0.82,0.52,0.194,516
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,20,0.78,0.59,0.1045,354
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,21,0.78,0.59,0.1045,260
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,22,0.78,0.59,0.1343,199
2012-07-27,3,1,7,5,1,1,0.781667,0.594583,0.152992,6904,Clear,23,0.76,0.66,0.0,189
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,0,0.74,0.62,0.1343,191
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,1,0.72,0.7,0.0896,80
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,2,0.72,0.7,0.0,90
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,3,0.72,0.7,0.0,43
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,4,0.7,0.79,0.194,11
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,5,0.68,0.79,0.1642,14
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,6,0.7,0.7,0.1045,50
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,7,0.72,0.7,0.1343,76
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,8,0.74,0.66,0.1642,163
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,9,0.78,0.59,0.1045,337
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,10,0.82,0.52,0.2239,395
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,11,0.84,0.39,0.2239,457
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,12,0.84,0.41,0.2239,487
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,13,0.86,0.41,0.2836,498
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,14,0.86,0.39,0.2537,494
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,15,0.88,0.32,0.2836,497
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,16,0.86,0.39,0.2239,487
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,17,0.82,0.46,0.194,479
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,18,0.82,0.43,0.2836,481
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,19,0.68,0.83,0.0,338
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,20,0.66,0.83,0.2239,233
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,21,0.66,0.78,0.0896,300
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,22,0.66,0.78,0.0896,276
2012-07-28,3,1,7,6,0,1,0.755833,0.613333,0.15735,6685,Clear,23,0.66,0.83,0.0896,208
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,0,0.66,0.89,0.1343,188
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,1,0.66,0.83,0.1045,158
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,2,0.66,0.74,0.1343,112
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,3,0.66,0.69,0.2239,55
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,4,0.64,0.69,0.194,13
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,5,0.62,0.78,0.194,17
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,6,0.64,0.73,0.1642,18
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,7,0.66,0.69,0.2537,40
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,8,0.7,0.65,0.2239,127
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,9,0.72,0.62,0.2537,226
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,10,0.74,0.62,0.0,381
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,11,0.76,0.55,0.2239,509
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,12,0.76,0.55,0.3284,511
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,13,0.8,0.49,0.2239,483
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,14,0.8,0.46,0.194,522
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,15,0.8,0.43,0.1343,501
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,16,0.8,0.43,0.1343,521
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,17,0.82,0.41,0.1642,531
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,18,0.8,0.41,0.2985,419
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,19,0.76,0.55,0.1642,443
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,20,0.74,0.66,0.1045,303
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,21,0.72,0.7,0.1343,271
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,22,0.7,0.7,0.1045,148
2012-07-29,3,1,7,0,0,1,0.721667,0.62375,0.170396,6597,Clear,23,0.7,0.7,0.0,100
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,0,0.7,0.74,0.0896,58
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,1,0.7,0.74,0.0,19
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,2,0.68,0.74,0.0,8
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,3,0.66,0.83,0.0,3
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,4,0.66,0.83,0.0,5
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,5,0.66,0.83,0.1045,47
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,6,0.66,0.83,0.1642,161
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,7,0.7,0.79,0.0896,469
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,8,0.72,0.74,0.1045,751
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,9,0.74,0.7,0.0,293
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,10,0.74,0.66,0.2239,189
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,11,0.78,0.55,0.1343,215
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,12,0.76,0.58,0.1045,278
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,13,0.8,0.49,0.1642,226
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,14,0.8,0.49,0.2239,254
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,15,0.8,0.49,0.2537,236
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,16,0.8,0.49,0.2836,425
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,17,0.76,0.55,0.3284,827
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,18,0.76,0.58,0.4179,812
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,19,0.82,0.52,0.1642,665
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,20,0.72,0.7,0.2239,462
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,21,0.72,0.7,0.194,322
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,22,0.7,0.74,0.2239,230
2012-07-30,3,1,7,1,1,1,0.730833,0.66875,0.153617,7105,Clear,23,0.7,0.74,0.194,150
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,0,0.68,0.79,0.1343,38
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,1,0.66,0.83,0.1343,21
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,2,0.66,0.83,0.1343,8
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,3,0.66,0.83,0.0896,6
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,4,0.66,0.83,0.0896,6
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,5,0.66,0.83,0.1642,45
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,6,0.64,0.89,0.1642,194
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,7,0.68,0.83,0.2239,513
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,8,0.7,0.79,0.1343,760
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,9,0.72,0.7,0.1045,333
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,10,0.72,0.66,0.0,227
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,11,0.76,0.58,0.0,224
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,12,0.8,0.46,0.0,248
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,13,0.8,0.55,0.2836,288
2012-07-31,3,1,7,2,1,1,0.713333,0.704167,0.165425,7216,Clear,14,0.8,0.55,0.2836,260
